Time	-Avg A
(us)	(mV)

11.98240006	-31.40522000
11.98280006	-31.38251000
11.98320006	-31.33708000
11.98360006	-31.33707000
11.98400006	-31.32951000
11.98440006	-31.51121000
11.98480006	-31.31436000
11.98520006	-31.37493000
11.98560006	-31.27650000
11.98600006	-31.43550000
11.98640006	-31.29165000
11.98680006	-31.45822000
11.98720006	-31.42794000
11.98760006	-31.31437000
11.98800006	-31.31436000
11.98840006	-31.34466000
11.98880006	-31.32193000
11.98920006	-31.38250000
11.98960006	-31.32195000
11.99000006	-31.35980000
11.99040006	-31.26894000
11.99080006	-31.42037000
11.99120006	-31.39008000
11.99160006	-31.41280000
11.99200006	-31.35223000
11.99240006	-31.39008000
11.99280006	-31.42037000
11.99320006	-31.39008000
11.99360006	-31.32950000
11.99400006	-31.49608000
11.99440006	-31.37494000
11.99480006	-31.45065000
11.99520006	-31.36736000
11.99560006	-31.35222000
11.99600006	-31.32950000
11.99640006	-31.34465000
11.99680006	-31.33708000
11.99720006	-31.42794000
11.99760006	-31.28408000
11.99800006	-31.44307000
11.99840006	-31.33708000
11.99880006	-31.35979000
11.99920006	-31.32194000
11.99960006	-31.45065000
12.00000006	-31.28408000
12.00040006	-31.42036000
12.00080006	-31.29922000
12.00120006	-31.42037000
12.00160006	-31.34465000
12.00200006	-31.38251000
12.00240006	-31.38251000
12.00280006	-31.40522000
12.00320006	-31.37495000
12.00360006	-31.35980000
12.00400006	-31.42793000
12.00440006	-31.41278000
12.00480006	-31.33708000
12.00520006	-31.42793000
12.00560006	-31.27651000
12.00600006	-31.35222000
12.00640006	-31.32951000
12.00680006	-31.39765000
12.00720006	-31.31437000
12.00760006	-31.42793000
12.00800006	-31.39008000
12.00840006	-31.42037000
12.00880006	-31.30679000
12.00920006	-31.39009000
12.00960006	-31.32194000
12.01000006	-31.39007000
12.01040006	-31.39765000
12.01080006	-31.42794000
12.01120006	-31.29921000
12.01160006	-31.41279000
12.01200006	-31.30680000
12.01240006	-31.49607000
12.01280006	-31.31437000
12.01320006	-31.40522000
12.01360006	-31.41280000
12.01400006	-31.45822000
12.01440006	-31.35980000
12.01480006	-31.45822000
12.01520006	-31.36736000
12.01560006	-31.40522000
12.01600006	-31.32950000
12.01640006	-31.39766000
12.01680006	-31.42793000
12.01720006	-31.43551000
12.01760006	-31.31437000
12.01800006	-31.39008000
12.01840006	-31.32952000
12.01880006	-31.32193000
12.01920006	-31.32193000
12.01960006	-31.35978000
12.02000006	-31.35222000
12.02040006	-31.35221000
12.02080006	-31.32951000
12.02120006	-31.40522000
12.02160006	-31.35979000
12.02200006	-31.35980000
12.02240006	-31.30679000
12.02280006	-31.33708000
12.02320006	-31.34465000
12.02360006	-31.37494000
12.02400006	-31.30679000
12.02440006	-31.39009000
12.02480006	-31.31437000
12.02520006	-31.38251000
12.02560006	-31.31437000
12.02600006	-31.34465000
12.02640006	-31.25379000
12.02680006	-31.44308000
12.02720006	-31.26136000
12.02760006	-31.28408000
12.02800006	-31.33708000
12.02840006	-31.39765000
12.02880006	-31.33707000
12.02920006	-31.43551000
12.02960006	-31.26894000
12.03000006	-31.32195000
12.03040006	-31.33708000
12.03080006	-31.43551000
12.03120006	-31.33708000
12.03160006	-31.41279000
12.03200006	-31.29165000
12.03240006	-31.33707000
12.03280006	-31.32951000
12.03320006	-31.41280000
12.03360006	-31.32195000
12.03400006	-31.27651000
12.03440006	-31.35979000
12.03480006	-31.42793000
12.03520006	-31.32951000
12.03560006	-31.41280000
12.03600006	-31.35222000
12.03640006	-31.48849000
12.03680006	-31.34466000
12.03720006	-31.42036000
12.03760006	-31.33709000
12.03800006	-31.32193000
12.03840006	-31.30680000
12.03880006	-31.36736000
12.03920006	-31.29165000
12.03960006	-31.26895000
12.04000006	-31.35221000
12.04040006	-31.39008000
12.04080006	-31.29922000
12.04120006	-31.35979000
12.04160006	-31.28408000
12.04200006	-31.32950000
12.04240006	-31.32951000
12.04280006	-31.41279000
12.04320006	-31.35221000
12.04360006	-31.45063000
12.04400006	-31.35222000
12.04440006	-31.36736000
12.04480006	-31.32950000
12.04520006	-31.41279000
12.04560006	-31.27651000
12.04600006	-31.41279000
12.04640006	-31.34465000
12.04680006	-31.35979000
12.04720006	-31.22352000
12.04760006	-31.43550000
12.04800006	-31.41279000
12.04840006	-31.39008000
12.04880006	-31.26893000
12.04920006	-31.39008000
12.04960006	-31.30680000
12.05000006	-31.37493000
12.05040006	-31.19323000
12.05080006	-31.36737000
12.05120006	-31.33707000
12.05160006	-31.34465000
12.05200006	-31.27651000
12.05240006	-31.43550000
12.05280006	-31.31436000
12.05320006	-31.37494000
12.05360006	-31.29165000
12.05400006	-31.37494000
12.05440006	-31.26138000
12.05480006	-31.42037000
12.05520006	-31.29922000
12.05560006	-31.39008000
12.05600006	-31.29922000
12.05640006	-31.40522000
12.05680006	-31.35222000
12.05720006	-31.42036000
12.05760006	-31.33708000
12.05800006	-31.37494000
12.05840006	-31.33708000
12.05880006	-31.32951000
12.05920006	-31.37493000
12.05960006	-31.42794000
12.06000006	-31.26136000
12.06040006	-31.31437000
12.06080006	-31.37494000
12.06120006	-31.35222000
12.06160006	-31.33709000
12.06200006	-31.35980000
12.06240006	-31.30680000
12.06280006	-31.26894000
12.06320006	-31.29165000
12.06360006	-31.39765000
12.06400006	-31.41279000
12.06440006	-31.37493000
12.06480006	-31.23866000
12.06520006	-31.35980000
12.06560006	-31.30680000
12.06600006	-31.38251000
12.06640006	-31.41279000
12.06680006	-31.44308000
12.06720006	-31.33708000
12.06760006	-31.38251000
12.06800006	-31.33710000
12.06840006	-31.41278000
12.06880006	-31.38250000
12.06920006	-31.40522000
12.06960006	-31.32950000
12.07000006	-31.35979000
12.07040006	-31.40522000
12.07080006	-31.47336000
12.07120006	-31.36736000
12.07160006	-31.39008000
12.07200006	-31.35980000
12.07240006	-31.39765000
12.07280006	-31.36737000
12.07320006	-31.31436000
12.07360006	-31.38251000
12.07400007	-31.38251000
12.07440007	-31.32950000
12.07480007	-31.32194000
12.07520007	-31.33708000
12.07560007	-31.42037000
12.07600007	-31.31437000
12.07640007	-31.40522000
12.07680007	-31.32951000
12.07720007	-31.42794000
12.07760007	-31.32194000
12.07800007	-31.35979000
12.07840007	-31.35980000
12.07880007	-31.45065000
12.07920007	-31.32193000
12.07960007	-31.45065000
12.08000007	-31.36737000
12.08040007	-31.36737000
12.08080007	-31.26893000
12.08120007	-31.38251000
12.08160007	-31.35221000
12.08200007	-31.35223000
12.08240007	-31.37493000
12.08280007	-31.32194000
12.08320007	-31.29921000
12.08360007	-31.35979000
12.08400007	-31.31437000
12.08440007	-31.31437000
12.08480007	-31.34465000
12.08520007	-31.34466000
12.08560007	-31.36737000
12.08600007	-31.37494000
12.08640007	-31.32194000
12.08680007	-31.38251000
12.08720007	-31.37494000
12.08760007	-31.45065000
12.08800007	-31.32951000
12.08840007	-31.42794000
12.08880007	-31.27651000
12.08920007	-31.42793000
12.08960007	-31.42037000
12.09000007	-31.38251000
12.09040007	-31.38251000
12.09080007	-31.32194000
12.09120007	-31.30679000
12.09160007	-31.40522000
12.09200007	-31.24623000
12.09240007	-31.36737000
12.09280007	-31.26893000
12.09320007	-31.33708000
12.09360007	-31.30680000
12.09400007	-31.30679000
12.09440007	-31.38252000
12.09480007	-31.38251000
12.09520007	-31.37494000
12.09560007	-31.32193000
12.09600007	-31.23865000
12.09640007	-31.29164000
12.09680007	-31.34466000
12.09720007	-31.35222000
12.09760007	-31.23866000
12.09800007	-31.41278000
12.09840007	-31.36737000
12.09880007	-31.33709000
12.09920007	-31.42037000
12.09960007	-31.39008000
12.10000007	-31.36738000
12.10040007	-31.40522000
12.10080007	-31.37494000
12.10120007	-31.39008000
12.10160007	-31.30679000
12.10200007	-31.39764000
12.10240007	-31.34466000
12.10280007	-31.42036000
12.10320007	-31.34465000
12.10360007	-31.41279000
12.10400007	-31.35222000
12.10440007	-31.33708000
12.10480007	-31.26136000
12.10520007	-31.43550000
12.10560007	-31.20837000
12.10600007	-31.29923000
12.10640007	-31.24622000
12.10680007	-31.41280000
12.10720007	-31.29165000
12.10760007	-31.34465000
12.10800007	-31.23866000
12.10840007	-31.33708000
12.10880007	-31.32951000
12.10920007	-31.33708000
12.10960007	-31.32950000
12.11000007	-31.42794000
12.11040007	-31.32194000
12.11080007	-31.37494000
12.11120007	-31.37494000
12.11160007	-31.42037000
12.11200007	-31.32950000
12.11240007	-31.39008000
12.11280007	-31.36737000
12.11320007	-31.42793000
12.11360007	-31.39007000
12.11400007	-31.32951000
12.11440007	-31.36736000
12.11480007	-31.35979000
12.11520007	-31.45822000
12.11560007	-31.32193000
12.11600007	-31.40522000
12.11640007	-31.47336000
12.11680007	-31.35221000
12.11720007	-31.43551000
12.11760007	-31.34464000
12.11800007	-31.49607000
12.11840007	-31.26893000
12.11880007	-31.41280000
12.11920007	-31.33708000
12.11960007	-31.42036000
12.12000007	-31.26136000
12.12040007	-31.32193000
12.12080007	-31.29165000
12.12120007	-31.37493000
12.12160007	-31.29165000
12.12200007	-31.44308000
12.12240007	-31.31437000
12.12280007	-31.41279000
12.12320007	-31.28408000
12.12360007	-31.40522000
12.12400007	-31.32193000
12.12440007	-31.42794000
12.12480007	-31.34465000
12.12520007	-31.35980000
12.12560007	-31.39766000
12.12600007	-31.41279000
12.12640007	-31.35223000
12.12680007	-31.40523000
12.12720007	-31.42793000
12.12760007	-31.49607000
12.12800007	-31.35221000
12.12840007	-31.44308000
12.12880007	-31.29165000
12.12920007	-31.42793000
12.12960007	-31.39008000
12.13000007	-31.45066000
12.13040007	-31.43552000
12.13080007	-31.43551000
12.13120007	-31.42036000
12.13160007	-31.36736000
12.13200007	-31.29166000
12.13240007	-31.42037000
12.13280007	-31.42793000
12.13320007	-31.45065000
12.13360007	-31.38250000
12.13400007	-31.40522000
12.13440007	-31.40522000
12.13480007	-31.39765000
12.13520007	-31.35979000
12.13560007	-31.45065000
12.13600007	-31.27651000
12.13640007	-31.32195000
12.13680007	-31.29165000
12.13720007	-31.49607000
12.13760007	-31.38251000
12.13800007	-31.41279000
12.13840007	-31.33707000
12.13880007	-31.37493000
12.13920007	-31.33708000
12.13960007	-31.39008000
12.14000007	-31.34464000
12.14040007	-31.51122000
12.14080007	-31.26136000
12.14120007	-31.43550000
12.14160007	-31.41280000
12.14200007	-31.42037000
12.14240007	-31.35980000
12.14280007	-31.38251000
12.14320007	-31.31436000
12.14360007	-31.43550000
12.14400007	-31.41279000
12.14440007	-31.41280000
12.14480007	-31.37493000
12.14520007	-31.40522000
12.14560007	-31.28408000
12.14600007	-31.39007000
12.14640007	-31.40522000
12.14680007	-31.38250000
12.14720007	-31.34466000
12.14760007	-31.42036000
12.14800007	-31.32194000
12.14840007	-31.39765000
12.14880007	-31.33709000
12.14920007	-31.41279000
12.14960007	-31.39008000
12.15000007	-31.39008000
12.15040007	-31.37493000
12.15080007	-31.34465000
12.15120007	-31.35979000
12.15160007	-31.31436000
12.15200007	-31.32193000
12.15240007	-31.39765000
12.15280007	-31.35223000
12.15320007	-31.25380000
12.15360007	-31.27651000
12.15400007	-31.42036000
12.15440007	-31.33708000
12.15480007	-31.39765000
12.15520007	-31.39009000
12.15560007	-31.44307000
12.15600007	-31.39008000
12.15640007	-31.45065000
12.15680007	-31.35979000
12.15720007	-31.38251000
12.15760007	-31.32951000
12.15800007	-31.48093000
12.15840007	-31.39008000
12.15880007	-31.40522000
12.15920007	-31.35979000
12.15960007	-31.43550000
12.16000007	-31.30679000
12.16040007	-31.39008000
12.16080007	-31.35979000
12.16120007	-31.32195000
12.16160007	-31.36737000
12.16200007	-31.40522000
12.16240007	-31.30680000
12.16280007	-31.38251000
12.16320007	-31.37494000
12.16360007	-31.23864000
12.16400007	-31.32194000
12.16440007	-31.39766000
12.16480007	-31.32950000
12.16520007	-31.38250000
12.16560007	-31.30680000
12.16600007	-31.35979000
12.16640007	-31.35222000
12.16680007	-31.40522000
12.16720007	-31.27651000
12.16760007	-31.42793000
12.16800007	-31.35223000
12.16840007	-31.37494000
12.16880007	-31.33708000
12.16920007	-31.43551000
12.16960007	-31.30679000
12.17000007	-31.50365000
12.17040007	-31.31437000
12.17080007	-31.42036000
12.17120007	-31.22350000
12.17160007	-31.35979000
12.17200007	-31.35981000
12.17240007	-31.32194000
12.17280007	-31.35980000
12.17320007	-31.41280000
12.17360007	-31.35981000
12.17400007	-31.52635000
12.17440007	-31.33709000
12.17480007	-31.38251000
12.17520007	-31.27651000
12.17560007	-31.34464000
12.17600007	-31.37494000
12.17640007	-31.45064000
12.17680007	-31.39008000
12.17720007	-31.39765000
12.17760007	-31.34465000
12.17800007	-31.47337000
12.17840007	-31.32950000
12.17880007	-31.36736000
12.17920007	-31.30679000
12.17960007	-31.48849000
12.18000007	-31.38251000
12.18040007	-31.35222000
12.18080007	-31.39765000
12.18120007	-31.36737000
12.18160007	-31.34464000
12.18200007	-31.39009000
12.18240007	-31.34466000
12.18280007	-31.31436000
12.18320007	-31.40522000
12.18360007	-31.33708000
12.18400007	-31.27651000
12.18440007	-31.40523000
12.18480007	-31.41280000
12.18520007	-31.31436000
12.18560007	-31.31438000
12.18600007	-31.40523000
12.18640007	-31.39765000
12.18680007	-31.32951000
12.18720007	-31.33709000
12.18760007	-31.35221000
12.18800007	-31.35979000
12.18840007	-31.37494000
12.18880007	-31.31436000
12.18920007	-31.41280000
12.18960007	-31.33709000
12.19000007	-31.42794000
12.19040007	-31.38251000
12.19080007	-31.38251000
12.19120007	-31.28408000
12.19160007	-31.47335000
12.19200007	-31.27651000
12.19240007	-31.36737000
12.19280007	-31.30681000
12.19320007	-31.41279000
12.19360007	-31.35222000
12.19400007	-31.40522000
12.19440007	-31.40523000
12.19480007	-31.37493000
12.19520007	-31.35979000
12.19560007	-31.35222000
12.19600007	-31.32193000
12.19640007	-31.42794000
12.19680007	-31.35221000
12.19720007	-31.34465000
12.19760007	-31.41279000
12.19800007	-31.42794000
12.19840007	-31.35980000
12.19880007	-31.43551000
12.19920007	-31.36737000
12.19960007	-31.35223000
12.20000007	-31.35979000
12.20040007	-31.45822000
12.20080007	-31.34465000
12.20120007	-31.43551000
12.20160007	-31.34465000
12.20200007	-31.35980000
12.20240007	-31.30680000
12.20280007	-31.45821000
12.20320007	-31.37493000
12.20360007	-31.37494000
12.20400007	-31.39008000
12.20440007	-31.33707000
12.20480007	-31.29165000
12.20520007	-31.42036000
12.20560007	-31.32195000
12.20600007	-31.28408000
12.20640007	-31.31437000
12.20680007	-31.35223000
12.20720007	-31.29164000
12.20760007	-31.32951000
12.20800007	-31.26894000
12.20840007	-31.35223000
12.20880007	-31.18566000
12.20920007	-31.42037000
12.20960007	-31.38251000
12.21000007	-31.45065000
12.21040007	-31.28409000
12.21080007	-31.42037000
12.21120007	-31.46579000
12.21160007	-31.33708000
12.21200007	-31.29165000
12.21240007	-31.42036000
12.21280007	-31.39008000
12.21320007	-31.29923000
12.21360007	-31.37494000
12.21400007	-31.42037000
12.21440007	-31.28409000
12.21480007	-31.42794000
12.21520007	-31.25379000
12.21560007	-31.38251000
12.21600007	-31.32194000
12.21640007	-31.32951000
12.21680007	-31.31437000
12.21720007	-31.36737000
12.21760007	-31.32952000
12.21800007	-31.26894000
12.21840007	-31.33709000
12.21880007	-31.42036000
12.21920007	-31.29922000
12.21960007	-31.39765000
12.22000007	-31.37493000
12.22040007	-31.39008000
12.22080007	-31.37494000
12.22120007	-31.33709000
12.22160007	-31.32950000
12.22200007	-31.38251000
12.22240007	-31.27651000
12.22280007	-31.27651000
12.22320007	-31.32951000
12.22360007	-31.34465000
12.22400007	-31.30678000
12.22440007	-31.42793000
12.22480007	-31.35980000
12.22520007	-31.32193000
12.22560007	-31.32950000
12.22600007	-31.41280000
12.22640007	-31.32951000
12.22680007	-31.34465000
12.22720007	-31.39008000
12.22760007	-31.34465000
12.22800007	-31.27651000
12.22840007	-31.45822000
12.22880007	-31.36737000
12.22920007	-31.29922000
12.22960007	-31.27651000
12.23000007	-31.32194000
12.23040007	-31.29165000
12.23080007	-31.32950000
12.23120007	-31.23107000
12.23160007	-31.33707000
12.23200007	-31.29165000
12.23240007	-31.26137000
12.23280007	-31.21594000
12.23320007	-31.30679000
12.23360007	-31.22351000
12.23400007	-31.42035000
12.23440007	-31.29922000
12.23480007	-31.32194000
12.23520007	-31.33708000
12.23560007	-31.34464000
12.23600007	-31.28409000
12.23640007	-31.42794000
12.23680007	-31.35222000
12.23720007	-31.34464000
12.23760007	-31.32952000
12.23800007	-31.35222000
12.23840007	-31.29165000
12.23880007	-31.29166000
12.23920007	-31.23108000
12.23960007	-31.28408000
12.24000007	-31.32194000
12.24040007	-31.41280000
12.24080007	-31.31436000
12.24120007	-31.31437000
12.24160007	-31.27651000
12.24200007	-31.31437000
12.24240007	-31.34467000
12.24280007	-31.29165000
12.24320007	-31.22350000
12.24360007	-31.39008000
12.24400007	-31.25379000
12.24440007	-31.25379000
12.24480007	-31.29922000
12.24520007	-31.32194000
12.24560007	-31.31437000
12.24600007	-31.42794000
12.24640007	-31.33708000
12.24680007	-31.32195000
12.24720007	-31.30679000
12.24760007	-31.34465000
12.24800007	-31.31437000
12.24840007	-31.35980000
12.24880007	-31.35224000
12.24920007	-31.27651000
12.24960007	-31.23865000
12.25000007	-31.32951000
12.25040007	-31.38250000
12.25080007	-31.41280000
12.25120007	-31.33708000
12.25160007	-31.42794000
12.25200007	-31.45064000
12.25240007	-31.42794000
12.25280007	-31.35223000
12.25320007	-31.40523000
12.25360007	-31.39766000
12.25400007	-31.36737000
12.25440007	-31.35980000
12.25480007	-31.39008000
12.25520007	-31.32952000
12.25560007	-31.39008000
12.25600007	-31.35221000
12.25640007	-31.48850000
12.25680007	-31.35981000
12.25720007	-31.39766000
12.25760007	-31.36738000
12.25800007	-31.43551000
12.25840007	-31.32951000
12.25880007	-31.39765000
12.25920007	-31.41279000
12.25960007	-31.38250000
12.26000007	-31.26137000
12.26040007	-31.37494000
12.26080007	-31.35221000
12.26120007	-31.27651000
12.26160007	-31.32193000
12.26200007	-31.30679000
12.26240007	-31.28408000
12.26280007	-31.36737000
12.26320007	-31.36737000
12.26360007	-31.41280000
12.26400007	-31.33708000
12.26440007	-31.37494000
12.26480007	-31.28408000
12.26520007	-31.42794000
12.26560007	-31.38251000
12.26600007	-31.41279000
12.26640007	-31.39008000
12.26680007	-31.40522000
12.26720007	-31.39009000
12.26760007	-31.39765000
12.26800007	-31.31437000
12.26840007	-31.47337000
12.26880007	-31.41280000
12.26920007	-31.39766000
12.26960007	-31.34465000
12.27000007	-31.43550000
12.27040007	-31.42037000
12.27080007	-31.44308000
12.27120007	-31.45065000
12.27160007	-31.44308000
12.27200007	-31.42037000
12.27240007	-31.45822000
12.27280007	-31.37494000
12.27320007	-31.39007000
12.27360007	-31.42036000
12.27400007	-31.48850000
12.27440007	-31.37494000
12.27480007	-31.49607000
12.27520007	-31.32951000
12.27560007	-31.34464000
12.27600007	-31.36737000
12.27640007	-31.41279000
12.27680007	-31.29922000
12.27720007	-31.41280000
12.27760007	-31.24622000
12.27800007	-31.35222000
12.27840007	-31.35222000
12.27880007	-31.51879000
12.27920007	-31.40523000
12.27960007	-31.35221000
12.28000007	-31.34465000
12.28040007	-31.41279000
12.28080007	-31.36736000
12.28120007	-31.45065000
12.28160007	-31.42793000
12.28200007	-31.45066000
12.28240007	-31.42794000
12.28280007	-31.40523000
12.28320007	-31.45821000
12.28360007	-31.47337000
12.28400007	-31.37493000
12.28440007	-31.39008000
12.28480007	-31.35979000
12.28520007	-31.33708000
12.28560007	-31.35221000
12.28600007	-31.41280000
12.28640007	-31.29165000
12.28680007	-31.39008000
12.28720007	-31.32951000
12.28760007	-31.43550000
12.28800007	-31.37494000
12.28840007	-31.43551000
12.28880007	-31.35980000
12.28920007	-31.39008000
12.28960007	-31.45066000
12.29000007	-31.39766000
12.29040007	-31.42036000
12.29080007	-31.39008000
12.29120007	-31.31436000
12.29160007	-31.38251000
12.29200007	-31.34465000
12.29240007	-31.45065000
12.29280007	-31.40523000
12.29320007	-31.39765000
12.29360007	-31.43551000
12.29400007	-31.41279000
12.29440007	-31.40522000
12.29480007	-31.41280000
12.29520007	-31.42037000
12.29560007	-31.46579000
12.29600007	-31.38251000
12.29640007	-31.48093000
12.29680007	-31.38251000
12.29720007	-31.39009000
12.29760007	-31.45066000
12.29800007	-31.28408000
12.29840007	-31.39766000
12.29880007	-31.35980000
12.29920007	-31.41280000
12.29960007	-31.36737000
12.30000007	-31.35979000
12.30040007	-31.45823000
12.30080007	-31.35980000
12.30120007	-31.42037000
12.30160007	-31.35222000
12.30200007	-31.43550000
12.30240007	-31.41279000
12.30280007	-31.48092000
12.30320007	-31.35222000
12.30360007	-31.40522000
12.30400007	-31.40523000
12.30440007	-31.45822000
12.30480007	-31.34465000
12.30520007	-31.42037000
12.30560007	-31.29165000
12.30600007	-31.38251000
12.30640007	-31.30679000
12.30680007	-31.36737000
12.30720007	-31.30680000
12.30760007	-31.42793000
12.30800007	-31.29922000
12.30840007	-31.39765000
12.30880007	-31.39007000
12.30920007	-31.40523000
12.30960007	-31.31436000
12.31000007	-31.47337000
12.31040007	-31.44307000
12.31080007	-31.41280000
12.31120007	-31.32951000
12.31160007	-31.35980000
12.31200007	-31.39008000
12.31240007	-31.40523000
12.31280007	-31.39766000
12.31320007	-31.37494000
12.31360007	-31.35980000
12.31400007	-31.34465000
12.31440007	-31.34465000
12.31480007	-31.42035000
12.31520007	-31.32951000
12.31560007	-31.35222000
12.31600007	-31.32193000
12.31640007	-31.42036000
12.31680007	-31.26894000
12.31720007	-31.35222000
12.31760007	-31.32193000
12.31800007	-31.40523000
12.31840007	-31.31437000
12.31880007	-31.39008000
12.31920007	-31.30679000
12.31960007	-31.35222000
12.32000007	-31.27651000
12.32040007	-31.39008000
12.32080007	-31.30680000
12.32120007	-31.35980000
12.32160007	-31.28408000
12.32200007	-31.32951000
12.32240007	-31.34465000
12.32280007	-31.35980000
12.32320007	-31.31436000
12.32360007	-31.35222000
12.32400007	-31.37494000
12.32440007	-31.35980000
12.32480007	-31.29924000
12.32520007	-31.45065000
12.32560007	-31.37494000
12.32600007	-31.43551000
12.32640007	-31.31437000
12.32680007	-31.39765000
12.32720007	-31.36737000
12.32760007	-31.45065000
12.32800007	-31.39764000
12.32840007	-31.37494000
12.32880007	-31.38251000
12.32920007	-31.43550000
12.32960007	-31.37494000
12.33000007	-31.40522000
12.33040007	-31.40523000
12.33080007	-31.41279000
12.33120007	-31.30680000
12.33160007	-31.39765000
12.33200007	-31.21594000
12.33240007	-31.36738000
12.33280007	-31.38251000
12.33320007	-31.33708000
12.33360007	-31.22351000
12.33400007	-31.40523000
12.33440007	-31.29922000
12.33480007	-31.36736000
12.33520007	-31.34466000
12.33560007	-31.40522000
12.33600007	-31.32951000
12.33640007	-31.40522000
12.33680007	-31.32194000
12.33720007	-31.32194000
12.33760007	-31.39007000
12.33800007	-31.37494000
12.33840007	-31.32951000
12.33880007	-31.41279000
12.33920007	-31.26138000
12.33960007	-31.33709000
12.34000007	-31.33708000
12.34040007	-31.32951000
12.34080007	-31.33708000
12.34120007	-31.37494000
12.34160007	-31.35979000
12.34200007	-31.32950000
12.34240007	-31.29165000
12.34280007	-31.42037000
12.34320007	-31.33708000
12.34360007	-31.45822000
12.34400007	-31.37493000
12.34440007	-31.45066000
12.34480007	-31.39765000
12.34520007	-31.39766000
12.34560007	-31.29165000
12.34600007	-31.43551000
12.34640007	-31.26137000
12.34680007	-31.47336000
12.34720007	-31.29165000
12.34760007	-31.36737000
12.34800007	-31.33707000
12.34840007	-31.37493000
12.34880007	-31.34464000
12.34920007	-31.34465000
12.34960007	-31.26893000
12.35000007	-31.36737000
12.35040007	-31.26136000
12.35080007	-31.42038000
12.35120007	-31.35980000
12.35160007	-31.39008000
12.35200007	-31.35979000
12.35240007	-31.28409000
12.35280007	-31.28408000
12.35320007	-31.47336000
12.35360007	-31.33708000
12.35400007	-31.34465000
12.35440007	-31.33708000
12.35480007	-31.38251000
12.35520007	-31.42036000
12.35560007	-31.35980000
12.35600007	-31.28408000
12.35640007	-31.37493000
12.35680007	-31.40522000
12.35720007	-31.44308000
12.35760007	-31.29922000
12.35800007	-31.35979000
12.35840007	-31.33709000
12.35880007	-31.39007000
12.35920007	-31.32193000
12.35960007	-31.29922000
12.36000007	-31.32195000
12.36040007	-31.29164000
12.36080007	-31.31436000
12.36120007	-31.35979000
12.36160007	-31.32952000
12.36200007	-31.40522000
12.36240007	-31.28408000
12.36280007	-31.39008000
12.36320007	-31.29165000
12.36360007	-31.44308000
12.36400007	-31.43550000
12.36440007	-31.39765000
12.36480007	-31.31437000
12.36520007	-31.42037000
12.36560007	-31.26137000
12.36600007	-31.35222000
12.36640007	-31.31437000
12.36680007	-31.31436000
12.36720007	-31.42794000
12.36760007	-31.35222000
12.36800007	-31.38251000
12.36840007	-31.27651000
12.36880007	-31.31437000
12.36920007	-31.43550000
12.36960007	-31.34464000
12.37000007	-31.41280000
12.37040007	-31.35981000
12.37080007	-31.39765000
12.37120007	-31.35222000
12.37160007	-31.42794000
12.37200007	-31.39009000
12.37240007	-31.42037000
12.37280007	-31.29166000
12.37320007	-31.41280000
12.37360007	-31.31437000
12.37400007	-31.40521000
12.37440007	-31.34466000
12.37480007	-31.43550000
12.37520007	-31.26136000
12.37560007	-31.34465000
12.37600007	-31.34465000
12.37640007	-31.43550000
12.37680007	-31.32951000
12.37720007	-31.42036000
12.37760007	-31.35222000
12.37800007	-31.42038000
12.37840007	-31.34465000
12.37880007	-31.43551000
12.37920007	-31.34466000
12.37960007	-31.42037000
12.38000007	-31.27651000
12.38040007	-31.33708000
12.38080007	-31.36737000
12.38120007	-31.43551000
12.38160007	-31.31436000
12.38200007	-31.39008000
12.38240007	-31.25380000
12.38280007	-31.33708000
12.38320007	-31.26894000
12.38360007	-31.35979000
12.38400007	-31.33709000
12.38440007	-31.31438000
12.38480007	-31.34465000
12.38520007	-31.37493000
12.38560007	-31.35980000
12.38600007	-31.32950000
12.38640007	-31.34465000
12.38680007	-31.43551000
12.38720007	-31.28409000
12.38760007	-31.39765000
12.38800007	-31.33709000
12.38840007	-31.29922000
12.38880007	-31.32195000
12.38920007	-31.42793000
12.38960007	-31.23866000
12.39000007	-31.35980000
12.39040007	-31.29923000
12.39080007	-31.35979000
12.39120007	-31.31436000
12.39160007	-31.44307000
12.39200007	-31.30679000
12.39240007	-31.39765000
12.39280007	-31.42793000
12.39320007	-31.40522000
12.39360007	-31.32951000
12.39400007	-31.37493000
12.39440007	-31.36737000
12.39480007	-31.42037000
12.39520007	-31.42036000
12.39560007	-31.44308000
12.39600007	-31.37493000
12.39640007	-31.45065000
12.39680007	-31.39008000
12.39720007	-31.41279000
12.39760007	-31.31436000
12.39800007	-31.45064000
12.39840007	-31.36737000
12.39880007	-31.48093000
12.39920007	-31.39007000
12.39960007	-31.43551000
12.40000007	-31.38252000
12.40040007	-31.42794000
12.40080007	-31.38250000
12.40120007	-31.39765000
12.40160007	-31.46579000
12.40200007	-31.45822000
12.40240007	-31.36737000
12.40280007	-31.32195000
12.40320007	-31.39766000
12.40360007	-31.46578000
12.40400007	-31.30680000
12.40440007	-31.35222000
12.40480007	-31.34465000
12.40520007	-31.48093000
12.40560007	-31.37494000
12.40600007	-31.48851000
12.40640007	-31.43551000
12.40680007	-31.41279000
12.40720007	-31.35221000
12.40760007	-31.47336000
12.40800007	-31.42036000
12.40840007	-31.54150000
12.40880007	-31.41279000
12.40920007	-31.50364000
12.40960007	-31.39008000
12.41000007	-31.42794000
12.41040007	-31.39765000
12.41080007	-31.39765000
12.41120007	-31.42793000
12.41160007	-31.51123000
12.41200007	-31.35222000
